Descrição;Placa do Veículo;Última Quilometragem;Quantidade de Baias;Tamanho da baia;Perfil do veículo;Tipo do veículo;Transportadora;Baias Personalizadas
0401;BXD6004;0;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;BXD7B53;5555;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
CARRETA EMPURRADA;BXE4589;0;28;42;Frota Fixa;;Ambev;Não
0401;BXE5G35;0;28;42;Frota Fixa;;Ambev;Não
0401;BXI4582;0;28;42;Frota Fixa;;Ambev;Não
0401;BXJ3158;1000;28;42;Frota Fixa;;LOG20 Logística LTDA;Não
0401;BXJ8B67;0;16;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;BXQ9E43;0;28;42;Frota Fixa;;Ambev;Não
0401;BXY0238;0;28;42;Frota Fixa;;Ambev;Não
0401;BXZ7D22;0;28;42;Frota Fixa;;Ambev;Não
0401;BXZ8B77;0;28;42;Frota Fixa;;Ambev;Não
0401;BYD2E04;0;28;42;Frota Fixa;;Ambev;Não
0401;BYG3553;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;BYH9D43;35;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;BYI3550;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;BYI5H34;35;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;BYI5H35;0;6;42;Frota Fixa;;Transportadora Stivaletti;Não
0401;BYI6E97;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;BYI8380;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;BYJ1518;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;BYJ1B85;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;BYJ2390;0;44;42;Frota Fixa;;Ambev;Não
0401;BYJ3553;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;BYJ6J87;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;BYJ7A67;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;BYP1474;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;BYP6505;0;44;42;Frota Fixa;;Ambev;Não
0401;BYQ0D64;0;28;42;Frota Fixa;;LOG20 Logística LTDA;Não
0401;BYQ8656;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;BYQ8E51;0;28;42;Frota Fixa;;Ambev;Não
0401;BYQ8E56;;32;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;BYQ8E57;0;28;42;Frota Fixa;;Ambev;Não
0401;BYQ8E65;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;BYQ8F55;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;BYW3A72;55555;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;BYX0238;0;28;42;Frota Fixa;;Ambev;Não
0401;BYX0283;0;28;42;Frota Fixa;;Ambev;Não
0401;BYX1058;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;BYX1061;0;44;42;Frota Fixa;;Ambev;Não
0401;BYX7054;0;28;42;Frota Fixa;;Ambev;Não
0401;BYX7058;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;BYX7085;0;28;42;Frota Fixa;;Ambev;Não
0401;BYX8081;35;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;BYX8A02;5;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;BYY7D68;0;28;42;Frota Fixa;;Ambev;Não
0401;BZA0H51;0;28;42;Frota Fixa;;LOG20 Logística LTDA;Não
0401;BZA6561;0;28;42;Frota Fixa;;Ambev;Não
0401;BZA8615;0;28;42;Frota Fixa;;Ambev;Não
0401;BZB2C37;;32;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;BZB2C56;0;28;42;Frota Fixa;;Ambev;Não
0401;BZB2C86;0;28;42;Frota Fixa;;Ambev;Não
0401;BZB3474;0;28;42;Frota Fixa;;Ambev;Não
0401;BZB3F86;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;BZB6568;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;BZB9788;0;28;42;Frota Fixa;;Ambev;Não
0401;BZF0F28;0;28;42;Frota Fixa;;Ambev;Não
0401;BZF3H67;0;10;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;BZF4J75;0;32;42;Frota Fixa;;AmBev S.A. - F. Jaguariuna;Não
0401;BZF5902;0;28;42;Frota Fixa;;Ambev;Não
0401;BZF5F67;2222;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;BZF5I68;0;28;42;Frota Fixa;;Ambev;Não
0401;BZG4515;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;BZG4551;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;BZG4552;0;28;42;Frota Fixa;;LOG20 Logística LTDA;Não
0401;BZG5451;0;28;42;Frota Fixa;;Ambev;Não
0401;BZG9788;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;BZG9789;0;28;42;Frota Fixa;;Ambev;Não
0401;BZG9798;0;28;42;Frota Fixa;;Ambev;Não
0401;BZJ5654;0;28;42;Frota Fixa;;Ambev;Não
0401;BZL2G95;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;BZR1557;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;BZR5788;0;28;42;Frota Fixa;;Ambev;Não
0401;BZR9F02;0;28;42;Frota Fixa;;Ambev;Não
0401;BZV9182;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;BZV9I82;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CAF4680;0;28;42;Frota Fixa;;Ambev;Não
0401;CAI0293;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CAI0298;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CAI0302;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CAI1110;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CAI1234;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CAI2024;0;28;42;Frota Fixa;;Ambev;Não
0401;CAI2025;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CAR0001;0;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;CAR0002;0;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;CAR0005;0;28;42;Frota Fixa;;Ambev;Não
0401;CAR0014;0;28;42;Frota Fixa;;Ambev;Não
0401;CAR0020;0;14;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;CAR0045;0;28;42;Frota Fixa;;Ambev;Não
0401;CAR0101;0;28;42;Frota Fixa;;Ambev;Não
0401;CAR0102;0;28;42;Frota Fixa;;Ambev;Não
0401;CAR0103;0;28;42;Frota Fixa;;Ambev;Não
0401;CAR0202;0;28;42;Frota Fixa;;Ambev;Não
0401;CAR1885;0;28;42;Frota Fixa;;Ambev;Não
0401;CAR4L10;0;6;42;Frota Fixa;;LOG20 Logística LTDA;Não
0401;CBB2B44;0;32;42;Frota Fixa;;TRANSPORTES IMEDIATO LT;Não
0401;CBG7387;0;28;42;Frota Fixa;;Ambev;Não
0401;CBG9G25;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CBG9G28;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CBK6B59;0;28;42;Frota Fixa;;Ambev;Não
0401;CBK6D59;0;28;42;Frota Fixa;;Ambev;Não
0401;CBL2431;35;6;42;Freteiro;;Transportes Imediato Ltda - Embu;Não
0401;CBP3A57;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
CBR1000;CBR1000;12345;10;42;Freteiro;;Ambev;Não
0401;CBR4935;35;8;42;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
0401;CBS6A85;0;28;42;Frota Fixa;;Ambev;Não
0401;CBS6A88;0;28;42;Frota Fixa;;Ambev;Não
0401;CBW5J21;35;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;CBW5J71;35;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;CCP3688;0;28;42;Frota Fixa;;Ambev;Não
0401;CCU0E86;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CCU9H96;0;28;42;Frota Fixa;;Ambev;Não
0401;CDL0005;0;28;42;Frota Fixa;;Ambev;Não
0401;CDM0D16;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CDN3402;0;28;42;Frota Fixa;;LOG20 Logística LTDA;Não
0401;CDP2F01;8888;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;CDR1168;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;CDR2274;0;44;42;Frota Fixa;;Ambev;Não
0401;CDR4I57;0;30;42;Frota Fixa;;IMEDIATO ORGANIZAÇÃO LOGISTICA EM TRANSP;Não
0401;CDR5A16;59286;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;CDS4804;0;28;42;Frota Fixa;;Ambev;Não
0401;CEC0001;0;28;42;Frota Fixa;;Ambev;Não
0401;CET4069;0;28;42;Frota Fixa;;Ambev;Não
0401;CFD4H78;0;16;42;Frota Fixa;;Ambev;Não
0401;CFE5G45;3589;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;CFZ4123;0;28;42;Frota Fixa;;LOG20 Logística LTDA;Não
0401;CFZ6E28;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CFZ9E28;0;28;42;Frota Fixa;;Ambev;Não
0401;CGG3F81;0;12;42;Frota Fixa;;Ambev;Não
0401;CIC4A27;0;28;42;Frota Fixa;;Ambev;Não
0401;CIS2F85;35;28;28;Frota Fixa;;Transportes Imediato Ltda;Não
0401;CIY4J33;2222;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;CKF6847;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CKF6848;0;28;42;Frota Fixa;;Ambev;Não
0401;CKH5J04;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CKH7C33;3589;6;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;CKJ1F26;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;CKU0580;0;28;42;Frota Fixa;;Ambev;Não
0401;CKU8E26;0;28;42;Frota Fixa;;Ambev;Não
0401;CLK1155;12;8;42;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
0401;CLK6399;0;28;42;Frota Fixa;;Ambev;Não
0401;CLK8A57;55;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;CMK1D04;0;28;42;Frota Fixa;;Ambev;Não
0401;CMW9F57;0;2;42;Freteiro;;LOG20 Logística LTDA;Não
0401;CND3402;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
CARRETA EMPURRADA;CNI0881;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;CNI0928;0;44;42;Frota Fixa;;Ambev;Não
0401;CNT0309;0;28;42;Frota Fixa;;Ambev;Não
0401;COC4C01;0;10;42;Frota Fixa;;Ambev;Não
0401;COL1801;0;28;42;Frota Fixa;;Transportadora Stivaletti;Não
0401;COP0001;0;28;42;Frota Fixa;;Ambev;Não
0401;CPD5959;0;28;42;Frota Fixa;;Ambev;Não
0401;CPG6847;0;28;42;Frota Fixa;;Transportadora Stivaletti;Não
CARRETA EMPURRADA;CPG6848;0;44;42;Frota Fixa;;Ambev;Não
0401;CPG6867;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CPG6870;0;28;42;Frota Fixa;;Ambev;Não
0401;CPG6872;0;28;42;Frota Fixa;;Transportadora Stivaletti;Não
0401;CPG6875;0;28;42;Frota Fixa;;Ambev;Não
0401;CPG6876;0;28;42;Frota Fixa;;Ambev;Não
0401;CPG6I70;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;CPG8670;0;28;42;Frota Fixa;;Ambev;Não
0401;CPI8J57;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CPL5959;0;28;42;Frota Fixa;;Ambev;Não
0401;CPM3917;0;28;42;Frota Fixa;;Ambev;Não
0401;CQH5J04;0;28;42;Frota Fixa;;Ambev;Não
0401;CQH5J05;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CQN6D34;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CQN6F34;0;28;42;Frota Fixa;;Ambev;Não
0401;CQN6J47;0;28;42;Frota Fixa;;Ambev;Não
0401;CQN7D34;0;28;42;Frota Fixa;;Ambev;Não
0401;CQU2D76;0;28;42;Frota Fixa;;Ambev;Não
0401;CRL7E82;89585;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;CRQ1G35;35;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;CRQ4D27;0;28;42;Frota Fixa;;Ambev;Não
NAO APAGAR;CRW6411;0;2;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
NÃO APAGAR;CRW6A00;0;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
NÃO APAGAR;CRW6A01;12;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
NÃO APAGAR;CRW6A02;12;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
NÃO APAGAR;CRW6A03;12;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
NÃO APAGAR;CRW6A04;12;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
NÃO APAGAR;CRW6A05;12;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
NÃO APAGAR;CRW6A06;124;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
NÃO APAGAR;CRW6A07;36;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
0401;CRW6A08;0;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
NÃO APAGAR;CRW6A09;0;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
NÃO APAGAR!;CRW6A11;36;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
NÃO APAGAR;CRW6A12;36;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
NÃO APAGAR!;CRW6A13;36;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
0401;CRW6A14;36;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
0401;CRW6A15;1234;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
0401;CRW6A16;65;4;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
NAO APAGAR;CRW6A17;0;2;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
NAO APAGAR;CRW6A18;0;2;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
NAO APAGAR;CRW6A19;0;2;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
NÃO APAGAR;CRW6A20;555;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
NÃO APAGAR;CRW6A21;36;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
NÃO APAGAR;CRW6A22;555;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
NAO APAGAR;CRW6A23;36;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
NAO APAGAR;CRW6A24;36;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
NAO APAGAR;CRW6A25;36;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
0401;CRW6A26;36;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
VAN1;CRW6A27;36;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
0401;CRW6A28;36;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
NÃO APAGAR;CRW6A29;36;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
0401;CRW6A30;0;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
NAO APAGAR;CRW6A31;12;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
NÃO APAGAR;CRW6A32;12;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
NÃO APAGAR;CRW6A33;12;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
NÃO APAGAR;CRW6A34;12;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
NÃO APAGAR;CRW6A35;12;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
0401;CRW6A36;0;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
0401;CRW6A37;0;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
0401;CRW6A38;0;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
NAO APAGAR;CRW6A39;0;2;42;Frota Fixa;;" Zumpy Mobilidade Urbana Sustentavel Ltd";Não
0401;CSB3C89;0;28;42;Frota Fixa;;LOG20 Logística LTDA;Não
CARRETA EMPURRADA;CSK3116;0;28;42;Frota Fixa;;Ambev;Não
0401;CSP4494;0;28;42;Frota Fixa;;Ambev;Não
0401;CST5409;0;28;42;Frota Fixa;;Ambev;Não
0401;CSU6786;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CSV6786;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CTR6D67;0;28;42;Frota Fixa;;Ambev;Não
0401;CUC3T44;0;6;42;Frota Fixa;;LOG20 Logística LTDA;Não
0401;CUC4356;0;28;42;Frota Fixa;;Ambev;Não
0401;CUC7894;0;6;42;Frota Fixa;;Ambev;Não
0401;CUD1C59;0;28;42;Frota Fixa;;Ambev;Não
0401;CUD1D04;0;28;42;Frota Fixa;;Ambev;Não
0401;CUD7001;0;28;42;Frota Fixa;;Ambev;Não
0401;CUD7002;0;28;42;Frota Fixa;;Ambev;Não
0401;CUD7005;0;28;42;Frota Fixa;;Ambev;Não
0401;CUD7008;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;CUD7010;0;28;42;Frota Fixa;;Ambev;Não
0401;CUD7C59;0;28;42;Frota Fixa;;LOG20 Logística LTDA;Não
0401;CUE0213;0;28;42;Frota Fixa;;Ambev;Não
0401;CUE0214;0;28;42;Frota Fixa;;Ambev;Não
0401;CUE0241;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;CUE5394;0;28;42;Frota Fixa;;Ambev;Não
0401;CUE9D67;0;28;42;Frota Fixa;;Ambev;Não
0401;CUF3E67;0;28;42;Frota Fixa;;Ambev;Não
0401;CUF9J86;0;8;42;Frota Fixa;;Ambev;Não
0401;CUG0S10;0;6;42;Frota Fixa;;Ambev;Não
0401;CUG2322;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CUG3222;0;28;42;Frota Fixa;;Ambev;Não
0401;CUH3616;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CUI5D58;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CUI8J17;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CUJ0F96;8888;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
CARRETA EMPURRADA;CUJ2944;0;44;42;Frota Fixa;;Ambev;Não
0401;CUJ4E57;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CUJ7068;0;28;42;Frota Fixa;;Ambev;Não
0401;CUJ7086;0;28;42;Frota Fixa;;Ambev;Não
0401;CUJ7D68;0;28;42;Frota Fixa;;Ambev;Não
0401;CUJ7D86;0;28;28;Frota Fixa;;Ambev;Não
0401;CUK1D05;0;28;42;Frota Fixa;;Ambev;Não
0401;CUK1D14;0;28;42;Frota Fixa;;Ambev;Não
0401;CUU0000;0;6;42;Frota Fixa;;Ambev;Não
0401;CVP1623;0;28;42;Frota Fixa;;Ambev;Não
0401;CVP5057;35;8;42;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
0401;CVS6786;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;CXF6847;0;28;42;Frota Fixa;;Ambev;Não
JK FIORINO;CZB5D39;0;2;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;CZO6046;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;DAH7107;0;28;42;Frota Fixa;;Ambev;Não
0401;DAJ2501;0;6;42;Frota Fixa;;Ambev;Não
KIA1;DAJ9023;36;2;42;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
0401;DAK6749;0;28;42;Frota Fixa;;Ambev;Não
0401;DAO2F12;0;28;42;Frota Fixa;;Ambev;Não
0401;DAO5H33;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;DAP4502;0;28;42;Frota Fixa;;Ambev;Não
0401;DAP4503;0;28;42;Frota Fixa;;Ambev;Não
0401;DBB7G61;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
CARRETA EMPURRADA;DBC0184;0;28;42;Frota Fixa;;Ambev;Não
0401;DBC4I17;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;DBG8G21;0;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CARRETA EMPURRADA;DBL6808;0;28;42;Frota Fixa;;Ambev;Não
0401;DBM5092;0;28;42;Frota Fixa;;Ambev;Não
0401;DBM5093;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;DBM5094;0;28;42;Frota Fixa;;Ambev;Não
0401;DCJ7062;0;28;42;Frota Fixa;;Ambev;Não
0401;DCL6A61;35;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;DCL6B43;0;28;42;Frota Fixa;;Ambev;Não
0401;DCL6B83;0;28;42;Frota Fixa;;Ambev;Não
0401;DCN7062;35;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;DCN7067;0;28;42;Frota Fixa;;Ambev;Não
0401;DCN7C56;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;DCN9062;0;28;42;Frota Fixa;;Ambev;Não
0401;DCU0871;0;28;42;Frota Fixa;;Ambev;Não
0401;DCU4555;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;DCZ6I14;0;28;42;Frota Fixa;;Ambev;Não
0401;DDD0D00;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;DDD2901;0;28;42;Frota Fixa;;Ambev;Não
0401;DDD9D88;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;DDT0952;0;28;42;Frota Fixa;;Ambev;Não
0401;DEB2H19;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;DEB2H91;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;DEI0E27;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;DEI1833;0;44;42;Frota Fixa;;Ambev;Não
0401;DEI1E46;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;DEI6I17;5555;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;DEK3J42;0;28;42;Frota Fixa;;Ambev;Não
0401;DEL2881;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;DEL2891;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;DEM1H09;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;DEM2H09;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;DEU5J48;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;DEU6I16;0;10;42;Frota Fixa;;Ambev;Não
0401;DEU6J75;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;DEU6J76;0;28;42;Frota Fixa;;LOG20 Logística LTDA;Não
0401;DFG1239;0;28;42;Frota Fixa;;Ambev;Não
0401;DFS5A15;0;6;42;Freteiro;;Transportes Imediato Ltda - Embu;Não
0401;DGB8G21;5555;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;DGR3552;0;28;42;Frota Fixa;;Ambev;Não
0401;DGY4B79;0;28;42;Frota Fixa;;Ambev;Não
0401;DGY6304;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;DGY6868;0;28;42;Frota Fixa;;Ambev;Não
0401;DHE7717;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;DIK8J24;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;DIT5501;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;DIT9I32;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;DIW2A03;5555;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;DJC8537;0;28;42;Frota Fixa;;Ambev;Não
IVECO;DJC9405;35;2;42;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
0401;DJE0D40;2222;6;35;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
0401;DJF7824;0;16;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;DKA9441;123;2;42;Freteiro;;Transportes Imediato Ltda - Embu;Não
0401;DKA9449;0;2;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;DKF3G03;0;28;42;Frota Fixa;;Ambev;Não
0401;DKG3552;0;28;42;Frota Fixa;;Ambev;Não
0401;DKH3837;0;28;42;Frota Fixa;;Ambev;Não
0401;DKH4J25;87546;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;DKH5J43;0;28;42;Frota Fixa;;Ambev;Não
0401;DKH7126;0;28;42;Frota Fixa;;Ambev;Não
0401;DKH7I26;0;28;42;Frota Fixa;;Ambev;Não
0401;DKH9H87;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;DKK5C94;123;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;DKU7D07;0;28;42;Frota Fixa;;Ambev;Não
0401;DLC4042;0;28;42;Frota Fixa;;Ambev;Não
0401;DLC6B83;0;28;42;Frota Fixa;;Ambev;Não
0401;DLC9J51;2222;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;DLG6C02;0;10;42;Frota Fixa;;Ambev;Não
